txn_id,timestamp,user_id,merchant_id,amount,utr,mcc,status,user_id_clean,merchant_id_clean,txn_id_clean,amount_clean,negative_amount_flag,status_clean,timestamp_clean,utr_clean,missing_utr_flag,invalid_utr_flag,mcc_clean,merchant_category_clean_x,user_id_core,kyc_match_flag,merchant_id_core,merchant_match_flag,kyc_status_clean,risk_segment_clean,monthly_income_clean,missing_pan_flag,missing_aadhaar_flag,missing_dob_flag,identity_conflict_score,merchant_name,merchant_category_clean_y,business_type_clean,merchant_status,onboarding_date_clean,declared_avg_ticket_clean,merchant_conflict_score,chargeback_count,disputed_amount,max_severity,delayed_dispute_count,reporting_delay_days,has_chargeback_flag,date,hour,day_of_week,is_weekend,user_txn_count,user_avg_amount,user_total_amount,user_std_amount,merchant_txn_count,merchant_avg_amount,merchant_total_amount,merchant_std_amount,user_amount_deviation,merchant_amount_deviation,large_user_deviation_flag,large_merchant_deviation_flag,user_risk_score,user_risk_level,merchant_risk_score,merchant_risk_level,transaction_risk_score,transaction_risk_level
TXN00008079,1773586626,USR65009,MCH1846,"9,249.75",UTR2646444398,5411.0,SUCCESS,USR65009,MCH1846,TXN00008079,9249.75,0,SUCCESS,2026-03-15 14:57:06,UTR2646444398,0,0,5411,Grocery,65009,1,1846,1,APPROVED,MEDIUM,31308.0,0.0,0.0,1.0,3.0,Kurian-Chad,Hotels & Hospitality,Partnership,Active,2023-03-23 22:54:26,597.53,0.0,0.0,0.0,,0.0,,0,2026-03-15,14,Sunday,1,1,9249.75,9249.75,,3,12049.806666666665,36149.42,4124.265714843473,,-0.6789224701476189,0,0,15.0,LOW,0.0,LOW,4.5,LOW
TXN00014773,2026-03-08 02:59:59,USR84807,MCH2591,"INR 11,807",UTR1068481625,4131.0,COMPLETED,USR84807,MCH2591,TXN00014773,11807.0,0,SUCCESS,2026-03-08 02:59:59,UTR1068481625,0,0,4131,Transportation,84807,0,2591,1,,,,,,,,"Deol, Palla and Goel",Unknown,Individual,Active,2025-08-22 00:00:00,468.59,0.0,0.0,0.0,,0.0,,0,2026-03-08,2,Sunday,1,1,11807.0,11807.0,,1,11807.0,11807.0,,,,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00007935,08/01/2026 14:42:09,USR87646,MCH3544,"₹6,570.09",UTR4641047860,4131.0,SUCCESS,USR87646,MCH3544,TXN00007935,6570.09,0,SUCCESS,2026-01-08 14:42:09,UTR4641047860,0,0,4131,Transportation,87646,1,3544,0,APPROVED,LOW,9199.0,0.0,1.0,0.0,3.0,,,,,,,,0.0,0.0,,0.0,,0,2026-01-08,14,Thursday,0,1,6570.09,6570.09,,4,13263.165,53052.66,9874.320293415982,,-0.6778264023360496,0,0,15.0,LOW,0.0,LOW,4.5,LOW
TXN00009088,2026-01-18 08:49:02,USR88111,MCH9211,24498.06,UTR2318858579,,Success,USR88111,MCH9211,TXN00009088,24498.06,0,SUCCESS,2026-01-18 08:49:02,UTR2318858579,0,0,,Unknown,88111,0,9211,1,,,,,,,,Dubey-Kurian,Hotels & Hospitality,Individual,Enabled,2023-08-01 00:00:00,2981.74,0.0,0.0,0.0,,0.0,,0,2026-01-18,8,Sunday,1,1,24498.06,24498.06,,2,14806.035,29612.07,13706.593201859097,,0.7071067811865476,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00003203,01-17-2026 01:19:18 PM,USR18258,MCH8513,4854.64,UTR 6422548604,5411.0,FAILED,USR18258,MCH8513,TXN00003203,4854.64,0,FAILED,2026-01-17 13:19:18,UTR6422548604,0,0,5411,Grocery,18258,0,8513,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-01-17,13,Saturday,1,1,4854.64,4854.64,,5,13393.751999999999,66968.76,5873.24904731359,,-1.4538991844566451,0,0,15.0,LOW,12.0,LOW,8.1,LOW
TXN00006558,2026-01-22 12:42:29,USR11063,MCH4074,Rs. 1332.87,UTR1839186203,7011.0,Success,USR11063,MCH4074,TXN00006558,1332.87,0,SUCCESS,2026-01-22 12:42:29,UTR1839186203,0,0,7011,Hotels & Hospitality,11063,0,4074,0,,,,,,,,,,,,,,,1.0,0.0,MEDIUM,0.0,,1,2026-01-22,12,Thursday,0,1,1332.87,1332.87,,2,7585.8099999999995,15171.619999999999,8842.992552705222,,-0.7071067811865474,0,0,30.0,MEDIUM,45.0,MEDIUM,42.5,MEDIUM
TXN00008791,2026-01-07 11:11:02,USR72491,MCH3627,22396.34,,4131.0,SUCCESS,USR72491,MCH3627,TXN00008791,22396.34,0,SUCCESS,2026-01-07 11:11:02,,1,0,4131,Transportation,72491,0,3627,1,,,,,,,,"CHANDRA, VENKATARAMAN AND PALLA",Pharmacy & Medical,Sole Proprietor,Enabled,2025-10-09 00:00:00,379.66,0.0,0.0,0.0,,0.0,,0,2026-01-07,11,Wednesday,0,1,22396.34,22396.34,,2,20019.465,40038.93,3361.4088610655504,,0.7071067811865475,0,0,5.0,LOW,7.5,LOW,8.75,LOW
TXN00017164,28/02/2026 05:58:29,USR69347,MCH1742,"INR 22,881",UTR0988625323,5912.0,COMPLETED,USR69347,MCH1742,TXN00017164,22881.0,0,SUCCESS,2026-02-28 05:58:29,UTR0988625323,0,0,5912,Pharmacy & Medical,69347,0,1742,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-02-28,5,Saturday,1,1,22881.0,22881.0,,1,22881.0,22881.0,,,,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00017246,2026-01-19 19:39:14,USR34614,MCH4037,"INR 15,156",UTR3650656798,5411.0,TXN_SUCCESS,USR34614,MCH4037,TXN00017246,15156.0,0,SUCCESS,2026-01-19 19:39:14,UTR3650656798,0,0,5411,Grocery,34614,1,4037,1,APPROVED,LOW,25704.0,0.0,0.0,0.0,0.0,chaudhuri llc,Department Stores,Individual,Enabled,2024-11-23 00:00:00,-2168.76,0.0,0.0,0.0,,0.0,,0,2026-01-19,19,Monday,0,1,15156.0,15156.0,,5,18310.108,91550.54,7251.706055327257,,-0.434947028455866,0,0,0.0,LOW,3.0,LOW,0.9,LOW
TXN00007651,02-09-2026 05:17:12 AM,USR47904,MCH3065,1815.01,,,TXN_SUCCESS,USR47904,MCH3065,TXN00007651,1815.01,0,SUCCESS,2026-02-09 05:17:12,,1,0,,Unknown,47904,0,3065,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-02-09,5,Monday,0,1,1815.01,1815.01,,3,11479.606666666667,34438.82,9260.151670951904,,-1.0436758500385541,0,0,5.0,LOW,0.0,LOW,6.5,LOW
TXN00007094,2026-01-20 04:00:58,USR67340,MCH1975,3186.29,,4131.0,Success,USR67340,MCH1975,TXN00007094,3186.29,0,SUCCESS,2026-01-20 04:00:58,,1,0,4131,Transportation,67340,1,1975,0,APPROVED,LOW,27921.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,,0,2026-01-20,4,Tuesday,0,1,3186.29,3186.29,,5,13139.572,65697.86,8368.484405235517,,-1.1893768952682755,0,0,5.0,LOW,9.0,LOW,9.2,LOW
TXN00000633,2026-01-23 02:20:09,USR47802,MCH9845,12796.82,UTR9726461937,4131.0,Success,USR47802,MCH9845,TXN00000633,12796.82,0,SUCCESS,2026-01-23 02:20:09,UTR9726461937,0,0,4131,Transportation,47802,1,9845,1,APPROVED,HIGH,21971.0,0.0,0.0,0.0,0.0,Misra-Varghese,Pharmacy & Medical,Sole Proprietor,Live,2025-12-30 00:00:00,186.59,0.0,0.0,0.0,,0.0,,0,2026-01-23,2,Friday,0,1,12796.82,12796.82,,5,10719.11,53595.55,2716.2377727106295,,0.7649219891109087,0,0,5.0,LOW,6.0,LOW,3.3,LOW
TXN00007295,2026/03/18,USR22281,MCH6671,4026.23,UTR7935054573,7011.0,SUCCESS,USR22281,MCH6671,TXN00007295,4026.23,0,SUCCESS,2026-03-18 00:00:00,UTR7935054573,0,0,7011,Hotels & Hospitality,22281,0,6671,1,,,,,,,,Chandran-Dada,Clothing,Partnership,ACTIVE,2023-04-12 00:00:00,2579.5,0.0,0.0,0.0,,0.0,,0,2026-03-18,0,Wednesday,0,1,4026.23,4026.23,,2,2854.95,5709.9,1656.440061336359,,0.7071067811865476,0,0,0.0,LOW,7.5,LOW,2.25,LOW
TXN00019054,2026-01-31 13:34:31,USR22339,MCH5231,"23,588.05",,5912.0,COMPLETED,USR22339,MCH5231,TXN00019054,23588.05,0,SUCCESS,2026-01-31 13:34:31,,1,0,5912,Pharmacy & Medical,22339,0,5231,1,,,,,,,,Varghese-Rattan,Unknown,Partnership,Active,2026-02-05 00:00:00,692.04,2.0,0.0,0.0,,0.0,,0,2026-01-31,13,Saturday,1,1,23588.05,23588.05,,5,14643.1,73215.5,6693.177120605728,,1.3364281026512692,0,0,5.0,LOW,28.0,MEDIUM,14.9,LOW
TXN00017421,2026-01-25 13:40:51,USR89266,MCH3722,23047.75,UTR0095311808,5812.0,SUCCESS,USR89266,MCH3722,TXN00017421,23047.75,0,SUCCESS,2026-01-25 13:40:51,UTR0095311808,0,0,5812,Food & Restaurants,89266,1,3722,1,APPROVED,LOW,,0.0,0.0,0.0,0.0,"BEN, DHINGRA AND GARDE",Books & Stationery,Private Limited,Inactive,2025-01-28 00:00:00,163.22,2.0,0.0,0.0,,0.0,,0,2026-01-25,13,Sunday,1,1,23047.75,23047.75,,5,15452.498000000001,77262.49,10492.863895056013,,0.72384928232784,0,0,0.0,LOW,28.0,MEDIUM,8.4,LOW
TXN00004337,2026-03-22 17:06:38,USR94340,MCH9677,14990.53,UTR9445519021,5411.0,COMPLETED,USR94340,MCH9677,TXN00004337,14990.53,0,SUCCESS,2026-03-22 17:06:38,UTR9445519021,0,0,5411,Grocery,94340,0,9677,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-03-22,17,Sunday,1,3,11826.853333333333,35480.56,3399.815605092919,3,14074.256666666668,42222.770000000004,2429.3691918754,0.9305436041670863,0.377165124344891,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00017282,05/02/2026 02:07:00,USR46942,MCH1062,9016.36,UTR7402273780,5411.0,PROCESSING,USR46942,MCH1062,TXN00017282,9016.36,0,PENDING,2026-02-05 02:07:00,UTR7402273780,0,0,5411,Grocery,46942,0,1062,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-02-05,2,Thursday,0,1,9016.36,9016.36,,2,8034.585000000001,16069.170000000002,1388.4395201988452,,0.7071067811865474,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00007728,1772038250,USR29303,MCH2321,"₹10,620.07",UTR2782380976,5411.0,COMPLETED,USR29303,MCH2321,TXN00007728,10620.07,0,SUCCESS,2026-02-25 16:50:50,UTR2782380976,0,0,5411,Grocery,29303,0,2321,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-02-25,16,Wednesday,0,1,10620.07,10620.07,,4,7284.98,29139.92,2367.1532552977355,,1.408903286061434,0,0,0.0,LOW,11.25,LOW,3.38,LOW
TXN00011401,2026-03-28 20:55:45,USR93481,MCH3031,3690.37,UTR7819720235,5411.0,S,USR93481,MCH3031,TXN00011401,3690.37,0,SUCCESS,2026-03-28 20:55:45,UTR7819720235,0,0,5411,Grocery,93481,1,3031,1,APPROVED,MEDIUM,33814.0,0.0,0.0,1.0,0.0,Morar and Sons,Grocery,Individual,Enabled,2025-04-23 00:00:00,4053.43,0.0,0.0,0.0,,0.0,,0,2026-03-28,20,Saturday,1,1,3690.37,3690.37,,3,11840.146666666667,35520.44,9088.354420775708,,-0.8967274260383729,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00018612,08/03/2026 08:53:31,USR91555,MCH9865,Rs. 5201.17,UTR5491686963,5411.0,SUCCESS,USR91555,MCH9865,TXN00018612,5201.17,0,SUCCESS,2026-03-08 08:53:31,UTR5491686963,0,0,5411,Grocery,91555,1,9865,1,APPROVED,MEDIUM,,0.0,0.0,0.0,0.0,Minhas PLC,Books & Stationery,Private Limited,ACTIVE,2025-11-29 00:00:00,334.0,0.0,0.0,0.0,,0.0,,0,2026-03-08,8,Sunday,1,2,14360.265,28720.53,12952.916368063603,3,2875.893333333333,8627.679999999998,11734.288360375047,-0.7071067811865475,0.1981608594619834,0,0,0.0,LOW,15.0,LOW,4.5,LOW
TXN00015973,2026/01/21,USR33273,MCH7687,23341.08,UTR2836225540,5411.0,S,USR33273,MCH7687,TXN00015973,23341.08,0,SUCCESS,2026-01-21 00:00:00,UTR2836225540,0,0,5411,Grocery,33273,0,7687,1,,,,,,,,Devan Inc,Clothing,Individual,ACTIVE,2024-11-25 18:59:00,2148.82,3.0,0.0,0.0,,0.0,,0,2026-01-21,0,Wednesday,0,1,23341.08,23341.08,,3,21179.623333333333,63538.87,2004.8822651301346,,1.0780965567204372,0,0,0.0,LOW,15.0,LOW,4.5,LOW
TXN00012094,2026-01-20 17:21:46,USR93518,MCH3518,Rs. 21228.28,UTR0410196729,7011.0,Success,USR93518,MCH3518,TXN00012094,21228.28,0,SUCCESS,2026-01-20 17:21:46,UTR0410196729,0,0,7011,Hotels & Hospitality,93518,0,3518,1,,,,,,,,Borah and Sons,Transportation,Sole Proprietor,Live,2026-02-06 15:51:00,451.33,0.0,1.0,878.0,LOW,0.0,,1,2026-01-20,17,Tuesday,0,1,21228.28,21228.28,,3,17852.146666666667,53556.44,9185.397510735904,,0.36755440680572643,0,0,30.0,MEDIUM,15.0,LOW,33.5,MEDIUM
TXN00007626,2026/02/09,USR68077,MCH2114,"₹16,268.66",UTR2010645905,,TXN_SUCCESS,USR68077,MCH2114,TXN00007626,16268.66,0,SUCCESS,2026-02-09 00:00:00,UTR2010645905,0,0,,Unknown,68077,0,2114,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-02-09,0,Monday,0,1,16268.66,16268.66,,3,13297.82,39893.46,4023.3756258644303,,0.7383948893316937,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00000747,29/03/2026 11:54:12,USR32145,MCH3329,9603.44,UTR9762378016,5411.0,COMPLETED,USR32145,MCH3329,TXN00000747,9603.44,0,SUCCESS,2026-03-29 11:54:12,UTR9762378016,0,0,5411,Grocery,32145,0,3329,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-03-29,11,Sunday,1,1,9603.44,9603.44,,4,12887.385,51549.54,3988.0145986568305,,-0.8234536054873113,0,0,0.0,LOW,15.0,LOW,4.5,LOW
TXN00001136,2026-01-24 14:56:31,USR66011,MCH2116,Rs. 1912.51,UTR7487789888,5411.0,Success,USR66011,MCH2116,TXN00001136,1912.51,0,SUCCESS,2026-01-24 14:56:31,UTR7487789888,0,0,5411,Grocery,66011,0,2116,1,,,,,,,,Chaudhari and Sons,Clothing,Individual,A,2023-09-02 00:00:00,947.14,0.0,0.0,0.0,,0.0,,0,2026-01-24,14,Saturday,1,1,1912.51,1912.51,,3,4440.183333333333,13320.55,5342.514551373101,,-0.4731242767852987,0,0,0.0,LOW,5.0,LOW,1.5,LOW
TXN00019395,04/01/2026 18:26:24,USR16785,MCH7683,24897.71,UTR1126708087,5912.0,Success,USR16785,MCH7683,TXN00019395,24897.71,0,SUCCESS,2026-01-04 18:26:24,UTR1126708087,0,0,5912,Pharmacy & Medical,16785,1,7683,0,APPROVED,LOW,30839.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,,0,2026-01-04,18,Sunday,1,2,20350.47,40700.94,6430.768479365432,3,13772.296666666667,41316.89,10426.943271689614,0.7071067811865474,1.0669870395804442,0,0,15.0,LOW,20.0,LOW,10.5,LOW
TXN00014409,01-06-2026 02:08:11 AM,USR82985,MCH3581,20154.73,UTR7408494587,5411.0,COMPLETED,USR82985,MCH3581,TXN00014409,20154.73,0,SUCCESS,2026-01-06 02:08:11,UTR7408494587,0,0,5411,Grocery,82985,0,3581,1,,,,,,,,"Chadha, Sankaran and Pau",Clothing,Partnership,ACTIVE,2024-05-07 00:00:00,,0.0,0.0,0.0,,0.0,,0,2026-01-06,2,Tuesday,0,1,20154.73,20154.73,,3,17852.986666666668,53558.96,2509.8850661003053,,0.9170712095234025,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00012995,2026-03-06 18:02:30,USR73584,MCH2351,Rs. 9593.89,UTR4475884144,5912.0,TXN_SUCCESS,USR73584,MCH2351,TXN00012995,9593.89,0,SUCCESS,2026-03-06 18:02:30,UTR4475884144,0,0,5912,Pharmacy & Medical,73584,1,2351,0,APPROVED,LOW,17792.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,,0,2026-03-06,18,Friday,0,1,9593.89,9593.89,,2,13980.875,27961.75,6204.133684927333,,-0.7071067811865476,0,0,0.0,LOW,22.5,LOW,6.75,LOW
TXN00007706,2026-02-20 03:32:31,USR61915,MCH2985,786.11,UTR2912624706,5411.0,COMPLETED,USR61915,MCH2985,TXN00007706,786.11,0,SUCCESS,2026-02-20 03:32:31,UTR2912624706,0,0,5411,Grocery,61915,1,2985,0,APPROVED,LOW,19449.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,,0,2026-02-20,3,Friday,0,1,786.11,786.11,,1,786.11,786.11,,,,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00015633,2026-03-31 16:38:16,USR56934,MCH3681,"24,440.61",UTR0499997973,5411.0,SUCCESS,USR56934,MCH3681,TXN00015633,24440.61,0,SUCCESS,2026-03-31 16:38:16,UTR0499997973,0,0,5411,Grocery,56934,0,3681,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-03-31,16,Tuesday,0,1,24440.61,24440.61,,3,13054.983333333335,39164.950000000004,11221.579908401194,,1.0146188646879086,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00005352,2026-03-16 10:52:18,USR43136,MCH8161,24885.58,UTR4141488998,5912.0,Fail,USR43136,MCH8161,TXN00005352,24885.58,0,FAILED,2026-03-16 10:52:18,UTR4141488998,0,0,5912,Pharmacy & Medical,43136,0,8161,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-03-16,10,Monday,0,1,24885.58,24885.58,,3,14669.403333333335,44008.21000000001,12103.722384565557,,0.8440524610589338,0,0,15.0,LOW,5.0,LOW,6.0,LOW
TXN00014524,2026-03-30 13:21:16,USR51853,MCH8081,"₹5,224.60",UTR0217377961,5912.0,SUCCESS,USR51853,MCH8081,TXN00014524,5224.6,0,SUCCESS,2026-03-30 13:21:16,UTR0217377961,0,0,5912,Pharmacy & Medical,51853,1,8081,0,PENDING,MEDIUM,35700.0,0.0,0.0,0.0,3.0,,,,,,,,0.0,0.0,,0.0,,0,2026-03-30,13,Monday,0,1,5224.6,5224.6,,8,13299.567500000001,106396.54000000001,5829.105498500606,,-1.3852841575910897,0,0,25.0,MEDIUM,5.62,LOW,9.19,LOW
TXN00007778,1771342773,USR35796,MCH7944,"₹20,084.58",UTR5676265346,5912.0,Success,USR35796,MCH7944,TXN00007778,20084.58,0,SUCCESS,2026-02-17 15:39:33,UTR5676265346,0,0,5912,Pharmacy & Medical,35796,1,7944,1,PENDING,LOW,23114.0,0.0,0.0,0.0,0.0,Bassi-Dyal,Transportation,Sole Proprietor,Active,2025-11-04 00:00:00,1227.24,0.0,0.0,0.0,,0.0,,0,2026-02-17,15,Tuesday,0,1,20084.58,20084.58,,3,8021.12,24063.36,10455.09607360449,,1.153835403813847,0,0,10.0,LOW,0.0,LOW,3.0,LOW
TXN00016536,2026-02-05 11:04:50,USR31591,MCH9316,16542.8,UTR1053606663,5912.0,S,USR31591,MCH9316,TXN00016536,16542.8,0,SUCCESS,2026-02-05 11:04:50,UTR1053606663,0,0,5912,Pharmacy & Medical,31591,0,9316,1,,,,,,,,Bandi Ltd,Grocery,Sole Proprietor,A,2025-08-21 00:00:00,1198.18,0.0,1.0,406.58,UNKNOWN,0.0,,1,2026-02-05,11,Thursday,0,2,12917.9,25835.8,5126.382742246232,6,17746.778333333332,106480.67,7754.158072730827,0.7071067811865475,-0.15526873737167965,0,0,22.5,LOW,7.5,LOW,29.0,MEDIUM
TXN00008072,2026-01-26 05:23:39,USR78523,MCH8804,10377.02,UTR1648254274,5912.0,Success,USR78523,MCH8804,TXN00008072,10377.02,0,SUCCESS,2026-01-26 05:23:39,UTR1648254274,0,0,5912,Pharmacy & Medical,78523,0,8804,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-01-26,5,Monday,0,1,10377.02,10377.02,,3,10877.596666666666,32632.79,5518.439060788235,,-0.09070982956458801,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00005419,2026-01-13 16:03:45,USR62858,MCH4236,Rs. 12280.58,UTR8073411463,5912.0,COMPLETED,USR62858,MCH4236,TXN00005419,12280.58,0,SUCCESS,2026-01-13 16:03:45,UTR8073411463,0,0,5912,Pharmacy & Medical,62858,0,4236,1,,,,,,,,"Sinha, Shukla and Lad",Clothing,Sole Proprietor,Active,2025-07-08 12:08:37,844.0,2.0,1.0,8383.0,UNKNOWN,0.0,,1,2026-01-13,16,Tuesday,0,3,12422.473333333333,37267.42,11252.740980464863,3,15221.123333333331,45663.369999999995,3054.615740912977,-0.012609668486963757,-0.9626557258735428,0,0,10.0,LOW,25.0,MEDIUM,30.5,MEDIUM
TXN00010707,2026-03-19 03:16:10,USR79575,MCH7633,15665.33,UTR7193018446,5912.0,Success,USR79575,MCH7633,TXN00010707,15665.33,0,SUCCESS,2026-03-19 03:16:10,UTR7193018446,0,0,5912,Pharmacy & Medical,79575,1,7633,0,REJECTED,LOW,36465.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,,0,2026-03-19,3,Thursday,0,1,15665.33,15665.33,,4,12255.3125,49021.25,9288.247901939938,,0.3671324813894971,0,0,10.0,LOW,3.75,LOW,4.12,LOW
TXN00000579,2026/01/25,USR91823,MCH3318,Rs. 12307.99,UTR2570846795,5812.0,TXN_SUCCESS,USR91823,MCH3318,TXN00000579,12307.99,0,SUCCESS,2026-01-25 00:00:00,UTR2570846795,0,0,5812,Food & Restaurants,91823,0,3318,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-01-25,0,Sunday,1,1,12307.99,12307.99,,2,17211.91,34423.82,6935.190172792669,,-0.7071067811865475,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00017879,2026-01-10 02:49:35,USR72950,MCH4956,"INR 12,284",UTR3206179693,7011.0,S,USR72950,MCH4956,TXN00017879,12284.0,0,SUCCESS,2026-01-10 02:49:35,UTR3206179693,0,0,7011,Hotels & Hospitality,72950,1,4956,1,APPROVED,LOW,9365.0,1.0,0.0,0.0,0.0,Kant-Setty,Grocery,Sole Proprietor,Enabled,2025-01-22 00:00:00,6450.59,0.0,0.0,0.0,,0.0,,0,2026-01-10,2,Saturday,1,1,12284.0,12284.0,,1,12284.0,12284.0,,,,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00010127,2026-03-09 12:59:25,USR45515,MCH7928,Rs. 12330.95,UTR 5678148664,5411.0,Success,USR45515,MCH7928,TXN00010127,12330.95,0,SUCCESS,2026-03-09 12:59:25,UTR5678148664,0,0,5411,Grocery,45515,1,7928,0,APPROVED,MEDIUM,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,,0,2026-03-09,12,Monday,0,1,12330.95,12330.95,,2,6819.67,13639.34,7794.126922035592,,0.7071067811865476,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00010584,2026-03-28 01:28:57,USR49618,MCH3061,"₹13,850.36",UTR9983581245,5912.0,PROCESSING,USR49618,MCH3061,TXN00010584,13850.36,0,PENDING,2026-03-28 01:28:57,UTR9983581245,0,0,5912,Pharmacy & Medical,49618,0,3061,1,,,,,,,,Viswanathan Ltd,Books & Stationery,Private Limited,I,2025-04-25 00:00:00,574.59,3.0,0.0,0.0,,0.0,,0,2026-03-28,1,Saturday,1,1,13850.36,13850.36,,3,5700.75,17102.25,7060.381621845947,,1.1542733008629176,0,0,0.0,LOW,30.0,MEDIUM,9.0,LOW
TXN00018411,2026-01-17 21:36:21,USR28514,MCH7357,"₹12,244.89",UTR 0963242738,,S,USR28514,MCH7357,TXN00018411,12244.89,0,SUCCESS,2026-01-17 21:36:21,UTR0963242738,0,0,,Unknown,28514,1,7357,1,PENDING,MEDIUM,50830.0,0.0,0.0,0.0,0.0,Varkey LLC,Hotels & Hospitality,Private Limited,ACTIVE,2025-08-05 00:00:00,665.88,0.0,0.0,0.0,,0.0,,0,2026-01-17,21,Saturday,1,2,15946.119999999999,31892.239999999998,5234.32966346217,4,10720.564999999999,42882.259999999995,4652.162446300287,-0.7071067811865475,0.3276594524794048,0,0,10.0,LOW,0.0,LOW,3.0,LOW
TXN00008172,09/01/2026 18:10:27,USR98208,MCH2710,"₹20,065.99",UTR5223182212,4131.0,COMPLETED,USR98208,MCH2710,TXN00008172,20065.99,0,SUCCESS,2026-01-09 18:10:27,UTR5223182212,0,0,4131,Transportation,98208,0,2710,1,,,,,,,,"Batta, Shetty and Ka1ita",Clothing,Individual,ACTIVE,2025-08-17 02:25:30,109.84,3.0,0.0,0.0,,0.0,,0,2026-01-09,18,Friday,0,2,12723.675000000001,25447.350000000002,10383.601452215413,2,19612.230000000003,39224.46000000001,641.7135460624146,0.7071067811865475,0.7071067811865461,0,0,7.5,LOW,15.0,LOW,6.75,LOW
TXN00011710,01-25-2026 09:29:21 AM,USR36424,MCH2756,14979.33,UTR9737366555,5812.0,S,USR36424,MCH2756,TXN00011710,14979.33,0,SUCCESS,2026-01-25 09:29:21,UTR9737366555,0,0,5812,Food & Restaurants,36424,1,2756,0,APPROVED,LOW,28909.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,,0,2026-01-25,9,Sunday,1,1,14979.33,14979.33,,2,19701.92,39403.84,6678.750827527554,,-0.7071067811865474,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00003267,2026-02-17 00:13:17,USR80675,MCH7951,11861.63,UTR1754695756,5912.0,Success,USR80675,MCH7951,TXN00003267,11861.63,0,SUCCESS,2026-02-17 00:13:17,UTR1754695756,0,0,5912,Pharmacy & Medical,80675,1,7951,1,APPROVED,LOW,32299.999999999996,0.0,0.0,0.0,0.0,Peri Group,Hotels & Hospitality,Sole Proprietor,A,2024-02-21 00:00:00,-981.55,0.0,0.0,0.0,,0.0,,0,2026-02-17,0,Tuesday,0,1,11861.63,11861.63,,6,11906.205,71437.23,6760.8638626162265,,-0.006593092377806245,0,0,0.0,LOW,15.0,LOW,4.5,LOW
TXN00000023,19/02/2026 01:33:47,USR74264,MCH8137,"INR 7,311",UTR1792147941,5812.0,SUCCESS,USR74264,MCH8137,TXN00000023,7311.0,0,SUCCESS,2026-02-19 01:33:47,UTR1792147941,0,0,5812,Food & Restaurants,74264,0,8137,1,,,,,,,,G0pa1-Mahajan,Transportation,Partnership,Enabled,2024-01-30 00:00:00,561.1,3.0,0.0,0.0,,0.0,,0,2026-02-19,1,Thursday,0,1,7311.0,7311.0,,2,-7300.379999999999,-14600.759999999998,20663.611760986994,,0.7071067811865475,0,0,0.0,LOW,15.0,LOW,4.5,LOW
TXN00003524,01-08-2026 01:59:33 PM,USR64166,MCH4984,"INR 2,533",,5411.0,TXN_SUCCESS,USR64166,MCH4984,TXN00003524,2533.0,0,SUCCESS,2026-01-08 13:59:33,,1,0,5411,Grocery,64166,0,4984,1,,,,,,,,"Aurora, Mohan and Jain",Telecom,Sole Proprietor,Active,2024-07-02 00:00:00,-1500.11,3.0,0.0,0.0,,0.0,,0,2026-01-08,13,Thursday,0,1,2533.0,2533.0,,1,2533.0,2533.0,,,,0,0,5.0,LOW,15.0,LOW,11.0,LOW
