merchant_id_core,transaction_count,total_amount,average_amount,unique_users,failed_count,chargeback_count,disputed_amount,delayed_dispute_count,anomalous_amount_count,failed_rate,chargeback_ratio,merchant_name,merchant_category_clean,business_type_clean,merchant_status,merchant_conflict_score,risk_score,risk_level,risk_reasons
5082,5,90056.28,18011.256,5,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5083,2,12566.78,6283.39,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5084,5,58209.259999999995,11641.851999999999,5,2,1.0,920.19,0.0,0,0.4,0.2,Doshi LLC,Books & Stationery,Individual,A,0.0,15.0,LOW,elevated chargeback ratio; high failed transaction rate
5085,2,32856.39,16428.195,2,0,1.0,193.64,0.0,0,0.0,0.5,,,,,,22.5,LOW,elevated chargeback ratio
5086,2,28839.989999999998,14419.994999999999,2,0,1.0,2972.0,0.0,0,0.0,0.5,Balan LLC,Other Retail,Private Limited,A,0.0,22.5,LOW,elevated chargeback ratio
5087,3,32740.979999999996,10913.659999999998,3,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5088,8,42727.35,5340.91875,8,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5089,1,22141.12,22141.12,1,0,0.0,0.0,0.0,0,0.0,0.0,Korpal-Parmer,Department Stores,Private Limited,A,0.0,0.0,LOW,No major risk signal
5090,3,36675.06,12225.019999999999,3,0,0.0,0.0,0.0,0,0.0,0.0,Chacko-Dora,Grocery,Sole Proprietor,A,0.0,0.0,LOW,No major risk signal
5091,3,20330.48,6776.826666666667,3,0,0.0,0.0,0.0,0,0.0,0.0,Rau-Ratta,Food & Restaurants,Partnership,Enabled,0.0,0.0,LOW,No major risk signal
5092,2,12826.02,6413.01,2,0,0.0,0.0,0.0,0,0.0,0.0,Dubey-Gade,Telecom,Partnership,A,0.0,0.0,LOW,No major risk signal
5093,2,12930.66,6465.33,2,0,0.0,0.0,0.0,0,0.0,0.0,Khatri-Kata,Grocery,Partnership,Disabled,0.0,0.0,LOW,No major risk signal
5094,1,38.64,38.64,1,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5095,2,17311.87,8655.935,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5096,2,36758.72,18379.36,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5097,3,30894.760000000002,10298.253333333334,3,0,3.0,917.78,1.0,0,0.0,1.0,SATHE INC,Department Stores,Sole Proprietor,ACTIVE,0.0,55.0,HIGH,elevated chargeback ratio; delayed disputes
5098,1,5049.0,5049.0,1,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5099,3,28570.8,9523.6,3,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5100,2,37741.95,18870.975,2,0,0.0,0.0,0.0,0,0.0,0.0,Garde-Mody,Unknown,Sole Proprietor,Active,1.0,5.0,LOW,merchant profile conflicts
5101,3,35706.61,11902.203333333333,3,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5102,3,45587.63,15195.876666666665,3,1,3.0,2678.0099999999998,0.0,0,0.3333333333333333,1.0,,,,,,50.0,HIGH,elevated chargeback ratio; high failed transaction rate
5103,2,12423.42,6211.71,2,1,0.0,0.0,0.0,0,0.5,0.0,"MORAR, KANNAN AND PUROHIT",Hotels & Hospitality,Individual,S,0.0,7.5,LOW,high failed transaction rate
5104,4,60526.39,15131.5975,4,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5105,3,42066.479999999996,14022.159999999998,3,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5106,1,4796.12,4796.12,1,0,1.0,1748.13,0.0,0,0.0,1.0,Sagar LLC,Pharmacy & Medical,Individual,Live,3.0,60.0,HIGH,elevated chargeback ratio; merchant profile conflicts
5107,4,65426.020000000004,16356.505000000001,4,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5109,1,8910.9,8910.9,1,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5110,3,51946.84,17315.61333333333,3,0,1.0,0.0,0.0,0,0.0,0.3333333333333333,"deshpande, verma and shenoy",Books & Stationery,Private Limited,I,2.0,25.0,MEDIUM,elevated chargeback ratio; merchant profile conflicts
5111,3,22672.690000000002,7557.563333333334,3,0,2.0,3825.49,1.0,0,0.0,0.6666666666666666,Ramachandran Group,Unknown,Private Limited,Live,0.0,40.0,MEDIUM,elevated chargeback ratio; delayed disputes
5112,4,53771.119999999995,13442.779999999999,4,0,0.0,0.0,0.0,0,0.0,0.0,Agarwa1 Ltd,Department Stores,Private Limited,Enabled,2.0,10.0,LOW,merchant profile conflicts
5113,3,25549.05,8516.35,3,0,0.0,0.0,0.0,0,0.0,0.0,Mani-Buch,Clothing,Partnership,ACTIVE,0.0,0.0,LOW,No major risk signal
5114,3,37782.7,12594.233333333332,3,0,0.0,0.0,0.0,0,0.0,0.0,  Sarraf-Iyengar  ,Pharmacy & Medical,Individual,Live,3.0,15.0,LOW,merchant profile conflicts
5115,3,36455.229999999996,12151.743333333332,3,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5116,1,18480.73,18480.73,1,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5117,3,38908.05,12969.35,3,0,0.0,0.0,0.0,0,0.0,0.0,BAVA-SANI,Department Stores,Private Limited,Enabled,3.0,15.0,LOW,merchant profile conflicts
5118,2,48642.4,24321.2,2,1,1.0,5694.69,0.0,0,0.5,0.5,,,,,,30.0,MEDIUM,elevated chargeback ratio; high failed transaction rate
5119,5,61190.85,12238.17,5,0,1.0,2738.39,0.0,0,0.0,0.2,Raghavan-Shere,Food & Restaurants,Sole Proprietor,Active,0.0,9.0,LOW,elevated chargeback ratio
5120,1,23773.71,23773.71,1,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5121,2,9098.21,4549.105,2,0,0.0,0.0,0.0,0,0.0,0.0,Din-Dar,Food & Restaurants,Individual,ACTIVE,3.0,15.0,LOW,merchant profile conflicts
5122,5,64261.17,12852.234,5,0,0.0,0.0,0.0,0,0.0,0.0,K0ta-R0y,Clothing,Individual,Enabled,3.0,15.0,LOW,merchant profile conflicts
5123,3,22074.949999999997,7358.316666666666,3,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5124,1,9213.0,9213.0,1,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5125,3,56574.87,18858.29,3,0,1.0,361.6,0.0,0,0.0,0.3333333333333333,Dave and Sons,Food & Restaurants,Private Limited,ACTIVE,0.0,15.0,LOW,elevated chargeback ratio
5126,2,-9384.329999999998,-4692.164999999999,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5127,1,21519.61,21519.61,1,0,0.0,0.0,0.0,0,0.0,0.0,Sankar Group,Hotels & Hospitality,Partnership,Active,3.0,15.0,LOW,merchant profile conflicts
5128,1,12855.63,12855.63,1,1,2.0,6352.67,0.0,0,1.0,2.0,,,,,,60.0,HIGH,elevated chargeback ratio; high failed transaction rate
5129,4,18020.49,4505.1225,4,1,0.0,0.0,0.0,0,0.25,0.0,"kant, chaudhari and sarna",Transportation,Sole Proprietor,Enabled,1.0,8.75,LOW,high failed transaction rate; merchant profile conflicts
5130,2,15902.41,7951.205,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5132,2,33471.77,16735.885,2,0,1.0,0.0,0.0,0,0.0,0.5,,,,,,22.5,LOW,elevated chargeback ratio
5133,2,22457.77,11228.885,2,1,0.0,0.0,0.0,0,0.5,0.0,sawhney group,Unknown,Individual,Enabled,0.0,7.5,LOW,high failed transaction rate
5134,4,24456.370000000003,6114.092500000001,4,0,2.0,12794.8,0.0,0,0.0,0.5,,,,,,22.5,LOW,elevated chargeback ratio
5135,3,27690.79,9230.263333333334,3,0,1.0,1677.0,0.0,0,0.0,0.3333333333333333,kapoor ltd,Clothing,Partnership,Live,3.0,30.0,MEDIUM,elevated chargeback ratio; merchant profile conflicts
5136,2,22622.1,11311.05,2,0,0.0,0.0,0.0,0,0.0,0.0,Thakur and Sons,Transportation,Sole Proprietor,Blocked,0.0,0.0,LOW,No major risk signal
5137,3,42937.82,14312.606666666667,3,1,1.0,1419.1,0.0,0,0.3333333333333333,0.3333333333333333,Bath-Keer,Telecom,Private Limited,SUSPENDED,3.0,35.0,MEDIUM,elevated chargeback ratio; high failed transaction rate; merchant profile conflicts
5138,1,4184.37,4184.37,1,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5139,3,43367.44,14455.813333333334,3,0,1.0,1285.26,0.0,0,0.0,0.3333333333333333,,,,,,15.0,LOW,elevated chargeback ratio
5140,3,27530.019999999997,9176.673333333332,3,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5142,5,96509.77,19301.954,5,1,1.0,1303.05,0.0,0,0.2,0.2,,,,,,12.0,LOW,elevated chargeback ratio; high failed transaction rate
5143,7,70370.54000000001,10052.934285714287,7,2,0.0,0.0,0.0,0,0.2857142857142857,0.0,,,,,,4.29,LOW,high failed transaction rate
5144,1,3414.9,3414.9,1,0,0.0,0.0,0.0,0,0.0,0.0,Johal Ltd,Hotels & Hospitality,Sole Proprietor,INACTIVE,0.0,0.0,LOW,No major risk signal
5146,4,59366.82,14841.705,4,0,0.0,0.0,0.0,0,0.0,0.0,Wadhwa-Swamy,Department Stores,Partnership,A,0.0,0.0,LOW,No major risk signal
5147,6,63243.38,10540.563333333334,6,0,0.0,0.0,0.0,0,0.0,0.0,"  Rao, Mahal and Wable  ",Other Retail,Private Limited,Live,0.0,0.0,LOW,No major risk signal
5148,3,48949.520000000004,16316.506666666668,3,0,0.0,0.0,0.0,0,0.0,0.0,"Bose, Ranganathan and Bose",Grocery,Individual,Active,0.0,0.0,LOW,No major risk signal
5149,1,21220.7,21220.7,1,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5150,1,20325.08,20325.08,1,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5151,3,38066.89,12688.963333333333,3,1,1.0,1368.83,0.0,0,0.3333333333333333,0.3333333333333333,Sachar-Lad,Transportation,Partnership,A,0.0,20.0,LOW,elevated chargeback ratio; high failed transaction rate
5152,1,22215.93,22215.93,1,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5153,1,14269.54,14269.54,1,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5154,2,31031.18,15515.59,2,0,0.0,0.0,0.0,0,0.0,0.0,DHINGRA-SUNDER,Other Retail,Sole Proprietor,Live,2.0,10.0,LOW,merchant profile conflicts
5155,3,25711.15,8570.383333333333,3,0,1.0,2898.89,0.0,0,0.0,0.3333333333333333,,,,,,15.0,LOW,elevated chargeback ratio
5156,1,21804.38,21804.38,1,0,0.0,0.0,0.0,0,0.0,0.0,"Bumb, Buch and R0ut",Hotels & Hospitality,Private Limited,Enabled,0.0,0.0,LOW,No major risk signal
5158,2,20561.02,10280.51,2,0,1.0,2910.7,0.0,0,0.0,0.5,,,,,,22.5,LOW,elevated chargeback ratio
5160,2,15161.48,7580.74,2,0,0.0,0.0,0.0,0,0.0,0.0,subramanian inc,Hotels & Hospitality,Partnership,A,0.0,0.0,LOW,No major risk signal
5161,1,24397.57,24397.57,1,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5162,1,6107.3,6107.3,1,0,0.0,0.0,0.0,0,0.0,0.0,Srinivas-Sule,Department Stores,Individual,Enabled,0.0,0.0,LOW,No major risk signal
5163,2,41148.74,20574.37,2,0,0.0,0.0,0.0,0,0.0,0.0,"Pandit, Lad and V0ra",Telecom,Individual,ACTIVE,0.0,0.0,LOW,No major risk signal
5164,5,53940.58,10788.116,5,1,1.0,5693.78,0.0,0,0.2,0.2,"Yohannan,SahniandBasak",Unknown,Individual,I,0.0,12.0,LOW,elevated chargeback ratio; high failed transaction rate
5165,2,34088.81,17044.405,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5166,5,25271.64,5054.3279999999995,5,1,0.0,0.0,0.0,0,0.2,0.0,Rastogi Ltd,Unknown,Individual,ACTIVE,2.0,13.0,LOW,high failed transaction rate; merchant profile conflicts
5167,1,14730.0,14730.0,1,0,0.0,0.0,0.0,0,0.0,0.0,Bose and Sons,Books & Stationery,Private Limited,Inactive,0.0,0.0,LOW,No major risk signal
5168,1,2769.69,2769.69,1,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5169,2,5730.0,2865.0,2,0,1.0,8278.26,1.0,0,0.0,0.5,Kurian-Narayan,Books & Stationery,Individual,Enabled,0.0,32.5,MEDIUM,elevated chargeback ratio; delayed disputes
5170,2,43393.130000000005,21696.565000000002,2,0,1.0,2066.08,0.0,0,0.0,0.5,,,,,,22.5,LOW,elevated chargeback ratio
5171,3,31547.940000000002,10515.980000000001,3,0,0.0,0.0,0.0,0,0.0,0.0,"pandya, bawa and kibe",Transportation,Partnership,Active,0.0,0.0,LOW,No major risk signal
5172,6,97933.35,16322.225,6,0,1.0,4255.52,0.0,0,0.0,0.16666666666666666,,,,,,7.5,LOW,elevated chargeback ratio
5173,3,24496.55,8165.516666666666,3,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5174,3,35027.08,11675.693333333335,3,1,0.0,0.0,0.0,0,0.3333333333333333,0.0,,,,,,5.0,LOW,high failed transaction rate
5175,3,45192.119999999995,15064.039999999999,3,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5176,3,27116.72,9038.906666666668,3,0,1.0,1673.05,0.0,0,0.0,0.3333333333333333,"Samra,SampathandChaudhuri",Transportation,Individual,A,0.0,15.0,LOW,elevated chargeback ratio
5177,5,80599.72,16119.944,5,1,3.0,2196.54,0.0,0,0.2,0.6,,,,,,30.0,MEDIUM,elevated chargeback ratio; high failed transaction rate
5179,4,32731.29,8182.8225,4,1,2.0,4089.92,0.0,0,0.25,0.5,,,,,,26.25,MEDIUM,elevated chargeback ratio; high failed transaction rate
5180,1,11254.09,11254.09,1,0,0.0,0.0,0.0,0,0.0,0.0,Varkey Inc,Clothing,Individual,Live,2.0,10.0,LOW,merchant profile conflicts
5182,3,45291.759999999995,15097.253333333332,3,0,1.0,1142.95,0.0,0,0.0,0.3333333333333333,"kadakia, raman and badal",Transportation,Sole Proprietor,INACTIVE,0.0,15.0,LOW,elevated chargeback ratio
5183,6,63103.97,10517.328333333333,6,0,1.0,5763.76,0.0,0,0.0,0.16666666666666666,Chandra LLC,Books & Stationery,Individual,Enabled,0.0,7.5,LOW,elevated chargeback ratio
5184,3,32360.66,10786.886666666667,3,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5185,6,59199.29,9866.548333333334,6,1,0.0,0.0,0.0,0,0.16666666666666666,0.0,,,,,,2.5,LOW,No major risk signal
5186,1,6556.77,6556.77,1,0,0.0,0.0,0.0,0,0.0,0.0,Dey-Bansal,Pharmacy & Medical,Sole Proprietor,ACTIVE,3.0,15.0,LOW,merchant profile conflicts
5188,7,49500.060000000005,7071.437142857144,7,2,3.0,1752.2800000000002,0.0,0,0.2857142857142857,0.42857142857142855,"Dube, Nair and Datta",Transportation,Individual,ACTIVE,0.0,23.57,LOW,elevated chargeback ratio; high failed transaction rate
5189,1,10391.92,10391.92,1,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5191,4,29021.0,7255.25,4,0,1.0,2001.83,0.0,0,0.0,0.25,,,,,,11.25,LOW,elevated chargeback ratio
5193,4,60528.32,15132.08,4,0,1.0,0.0,0.0,0,0.0,0.25,Shetty Inc,Pharmacy & Medical,Partnership,Active,0.0,11.25,LOW,elevated chargeback ratio
5194,3,41574.07000000001,13858.023333333336,3,1,0.0,0.0,0.0,0,0.3333333333333333,0.0,,,,,,5.0,LOW,high failed transaction rate
5195,5,44430.93,8886.186,5,0,1.0,12244.08,0.0,0,0.0,0.2,,,,,,9.0,LOW,elevated chargeback ratio
5196,2,23786.1,11893.05,2,0,0.0,0.0,0.0,0,0.0,0.0,Saini Ltd,Department Stores,Private Limited,Hold,3.0,15.0,LOW,merchant profile conflicts
5197,2,17221.73,8610.865,2,0,0.0,0.0,0.0,0,0.0,0.0,AcharyaInc,Transportation,Private Limited,A,0.0,0.0,LOW,No major risk signal
5199,2,12262.2,6131.1,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5200,3,68590.08,22863.36,3,0,1.0,3977.66,0.0,0,0.0,0.3333333333333333,  Saha PLC  ,Transportation,Private Limited,Live,0.0,15.0,LOW,elevated chargeback ratio
5201,2,26851.199999999997,13425.599999999999,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5202,2,31894.6,15947.3,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5203,2,3709.4,1854.7,2,0,0.0,0.0,0.0,0,0.0,0.0,"Goel, Mishra and Ram",Telecom,Sole Proprietor,Live,0.0,0.0,LOW,No major risk signal
5205,5,89250.06999999999,17850.014,5,0,0.0,0.0,0.0,0,0.0,0.0,"Yogi, Minhas and Goda",Department Stores,Partnership,INACTIVE,0.0,0.0,LOW,No major risk signal
5206,2,8253.630000000001,4126.8150000000005,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5208,3,29436.48,9812.16,3,0,0.0,0.0,0.0,0,0.0,0.0,mann inc,Grocery,Private Limited,S,0.0,0.0,LOW,No major risk signal
5209,3,36336.450000000004,12112.150000000001,3,0,1.0,2342.66,0.0,0,0.0,0.3333333333333333,,,,,,15.0,LOW,elevated chargeback ratio
5210,1,3297.95,3297.95,1,0,0.0,0.0,0.0,0,0.0,0.0,"Gill, Acharya and Naidu",Pharmacy & Medical,Partnership,S,3.0,15.0,LOW,merchant profile conflicts
5211,1,7151.1,7151.1,1,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5212,4,26677.71,6669.4275,4,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5213,7,121982.15,17426.02142857143,7,0,1.0,1330.95,0.0,0,0.0,0.14285714285714285,Keer-Yadav,Hotels & Hospitality,Private Limited,ACTIVE,0.0,6.43,LOW,elevated chargeback ratio
5214,6,54261.59,9043.598333333333,6,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5215,1,237.26,237.26,1,0,1.0,2741.61,0.0,0,0.0,1.0,Tank-Golla,Other Retail,Individual,Active,0.0,45.0,MEDIUM,elevated chargeback ratio
5216,3,27548.16,9182.72,3,1,1.0,2551.0,0.0,0,0.3333333333333333,0.3333333333333333,,,,,,20.0,LOW,elevated chargeback ratio; high failed transaction rate
5217,2,13527.79,6763.895,2,0,0.0,0.0,0.0,0,0.0,0.0,"Kapur, Sabharwal and Chaudhuri",Department Stores,Sole Proprietor,INACTIVE,3.0,15.0,LOW,merchant profile conflicts
5218,4,65819.79,16454.9475,4,0,1.0,6351.69,0.0,0,0.0,0.25,,,,,,11.25,LOW,elevated chargeback ratio
5219,1,2334.51,2334.51,1,0,0.0,0.0,0.0,0,0.0,0.0,Pillay Group,Telecom,Partnership,Enabled,3.0,15.0,LOW,merchant profile conflicts
5221,2,33661.15,16830.575,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5222,1,16389.35,16389.35,1,0,1.0,946.45,0.0,0,0.0,1.0,"Char, Warrior and Cherian",Clothing,Partnership,I,0.0,45.0,MEDIUM,elevated chargeback ratio
5223,1,10042.53,10042.53,1,0,0.0,0.0,0.0,0,0.0,0.0,"Dua, Raj and Aurora",Food & Restaurants,Private Limited,Enabled,0.0,0.0,LOW,No major risk signal
5224,5,53462.33,10692.466,5,0,0.0,0.0,0.0,0,0.0,0.0,Prabhakar-Baral,Other Retail,Sole Proprietor,A,0.0,0.0,LOW,No major risk signal
5225,5,46956.48,9391.296,5,0,0.0,0.0,0.0,0,0.0,0.0,"Bera, Guha and Narayan",Books & Stationery,Individual,Live,0.0,0.0,LOW,No major risk signal
5226,1,12681.42,12681.42,1,0,0.0,0.0,0.0,0,0.0,0.0,Tiwari-Pau,Other Retail,Individual,Active,0.0,0.0,LOW,No major risk signal
5227,1,1532.03,1532.03,1,1,0.0,0.0,0.0,0,1.0,0.0,Gala PLC,Hotels & Hospitality,Partnership,A,2.0,25.0,MEDIUM,high failed transaction rate; merchant profile conflicts
5228,2,24178.629999999997,12089.314999999999,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5229,2,20925.39,10462.695,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5230,4,48661.89,12165.4725,4,0,0.0,0.0,0.0,0,0.0,0.0,Bajaj Ltd,Unknown,Partnership,Live,0.0,0.0,LOW,No major risk signal
5231,5,73215.5,14643.1,5,0,2.0,2119.11,0.0,0,0.0,0.4,Varghese-Rattan,Unknown,Partnership,Active,2.0,28.0,MEDIUM,elevated chargeback ratio; merchant profile conflicts
5232,1,-23106.7,-23106.7,1,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5234,2,36659.259999999995,18329.629999999997,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5235,1,3698.69,3698.69,1,1,0.0,0.0,0.0,0,1.0,0.0,palla inc,Books & Stationery,Partnership,Live,2.0,25.0,MEDIUM,high failed transaction rate; merchant profile conflicts
5236,2,24919.620000000003,12459.810000000001,2,0,2.0,1446.29,0.0,0,0.0,1.0,Basak-Madan,Other Retail,Private Limited,Active,2.0,55.0,HIGH,elevated chargeback ratio; merchant profile conflicts
5237,4,35501.939999999995,8875.484999999999,4,0,0.0,0.0,0.0,0,0.0,0.0,"Dave, Sani and Swaminathan",Unknown,Partnership,Hold,3.0,15.0,LOW,merchant profile conflicts
5238,3,49944.28,16648.093333333334,3,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5239,2,32715.2,16357.6,2,0,0.0,0.0,0.0,0,0.0,0.0,Saha Inc,Other Retail,Individual,A,0.0,0.0,LOW,No major risk signal
5241,1,14888.67,14888.67,1,0,1.0,1203.18,0.0,0,0.0,1.0,,,,,,45.0,MEDIUM,elevated chargeback ratio
5242,1,13439.22,13439.22,1,0,0.0,0.0,0.0,0,0.0,0.0,Mishra-Dua,Department Stores,Individual,ACTIVE,0.0,0.0,LOW,No major risk signal
5243,2,12877.630000000001,6438.8150000000005,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5245,1,9148.36,9148.36,1,0,0.0,0.0,0.0,0,0.0,0.0,"Bhatt, Kakar and Boase",Department Stores,Individual,A,2.0,10.0,LOW,merchant profile conflicts
5246,2,24743.170000000002,12371.585000000001,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5247,2,3424.3999999999996,1712.1999999999998,2,1,0.0,0.0,0.0,0,0.5,0.0,Nagi Ltd,Telecom,Partnership,Hold,0.0,7.5,LOW,high failed transaction rate
5248,1,18544.69,18544.69,1,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5250,2,27640.67,13820.335,2,0,0.0,0.0,0.0,0,0.0,0.0,Virk-Nadkarni,Other Retail,Partnership,Suspended,0.0,0.0,LOW,No major risk signal
5252,3,24195.8,8065.266666666666,3,1,0.0,0.0,0.0,0,0.3333333333333333,0.0,,,,,,5.0,LOW,high failed transaction rate
5253,4,58099.78,14524.945,4,0,1.0,1302.18,0.0,0,0.0,0.25,  Balakrishnan PLC  ,Pharmacy & Medical,Sole Proprietor,Enabled,0.0,11.25,LOW,elevated chargeback ratio
5254,2,26199.54,13099.77,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5255,3,30660.49,10220.163333333334,3,1,0.0,0.0,0.0,0,0.3333333333333333,0.0,,,,,,5.0,LOW,high failed transaction rate
5256,4,31839.89,7959.9725,4,0,1.0,4970.0,0.0,0,0.0,0.25,GhoshLLC,Transportation,Individual,Active,0.0,11.25,LOW,elevated chargeback ratio
5257,2,32848.69,16424.345,2,0,0.0,0.0,0.0,0,0.0,0.0,Kara-Sibal,Telecom,Individual,ACTIVE,0.0,0.0,LOW,No major risk signal
5259,1,22164.4,22164.4,1,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5260,1,11817.61,11817.61,1,1,0.0,0.0,0.0,0,1.0,0.0,"Memon, Ben and Sant",Pharmacy & Medical,Sole Proprietor,ACTIVE,0.0,15.0,LOW,high failed transaction rate
5261,3,15161.46,5053.82,3,0,1.0,6180.12,0.0,0,0.0,0.3333333333333333,M0dy Gr0up,Books & Stationery,Individual,Active,0.0,15.0,LOW,elevated chargeback ratio
5262,4,45717.340000000004,11429.335000000001,4,0,1.0,1701.23,0.0,0,0.0,0.25,,,,,,11.25,LOW,elevated chargeback ratio
5263,1,9010.0,9010.0,1,0,1.0,11920.81,0.0,0,0.0,1.0,"Narang, Kata and Pillai",Department Stores,Private Limited,A,0.0,45.0,MEDIUM,elevated chargeback ratio
5264,4,56003.97,14000.9925,4,1,0.0,0.0,0.0,0,0.25,0.0,,,,,,3.75,LOW,high failed transaction rate
5265,1,22095.6,22095.6,1,0,0.0,0.0,0.0,0,0.0,0.0,Natt-Munshi,Grocery,Private Limited,Enabled,2.0,10.0,LOW,merchant profile conflicts
5266,2,1222.96,611.48,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5267,1,13288.19,13288.19,1,0,1.0,2280.65,0.0,0,0.0,1.0,"Chandra, Som and Grewal",Transportation,Individual,Enabled,0.0,45.0,MEDIUM,elevated chargeback ratio
5268,1,12681.02,12681.02,1,0,0.0,0.0,0.0,0,0.0,0.0,Nagy-Ravel,Other Retail,Sole Proprietor,Blocked,0.0,0.0,LOW,No major risk signal
5269,3,29831.190000000002,9943.730000000001,3,1,0.0,0.0,0.0,0,0.3333333333333333,0.0,"Lala, Raval and Sahni",Books & Stationery,Partnership,ACTIVE,3.0,20.0,LOW,high failed transaction rate; merchant profile conflicts
5270,4,45890.49,11472.6225,4,0,0.0,0.0,0.0,0,0.0,0.0,"  Kannan, Goda and Kade  ",Hotels & Hospitality,Individual,Disabled,0.0,0.0,LOW,No major risk signal
5272,4,39201.29,9800.3225,4,0,1.0,577.55,0.0,0,0.0,0.25,,,,,,11.25,LOW,elevated chargeback ratio
5273,2,24854.22,12427.11,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
5274,2,14809.89,7404.945,2,0,0.0,0.0,0.0,0,0.0,0.0,Thakur and Sons,Telecom,Sole Proprietor,Active,2.0,10.0,LOW,merchant profile conflicts
