user_id_core,transaction_count,total_amount,average_amount,failed_count,pending_count,unique_merchants,chargeback_count,disputed_amount,missing_utr_count,negative_amount_count,anomalous_amount_count,failed_rate,chargeback_ratio,kyc_status_clean,risk_segment_clean,missing_pan_flag,missing_aadhaar_flag,missing_dob_flag,identity_conflict_score,risk_score,risk_level,risk_reasons
63265,1,1013.79,1013.79,0,0,1,1.0,1260.53,0,0,0,0.0,1.0,,,,,,,30.0,MEDIUM,elevated chargeback ratio
63266,1,21496.0,21496.0,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,0.0,0.0,0.0,LOW,No major risk signal
63267,1,1268.23,1268.23,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63272,1,6225.19,6225.19,0,1,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,0.0,4.0,20.0,LOW,identity conflicts in KYC history
63283,1,18909.81,18909.81,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,MEDIUM,0.0,0.0,0.0,0.0,0.0,LOW,No major risk signal
63284,1,14276.23,14276.23,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63285,1,18530.26,18530.26,0,1,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63286,1,-17886.68,-17886.68,1,0,1,0.0,0.0,0,1,0,1.0,0.0,,,,,,,20.0,LOW,high failed transaction rate
63290,2,21892.510000000002,10946.255000000001,0,0,2,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63295,1,13247.83,13247.83,0,0,1,0.0,0.0,1,0,0,0.0,0.0,,,,,,,5.0,LOW,transactions with missing UTR
63297,1,6255.04,6255.04,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63300,1,12305.12,12305.12,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63307,1,17200.59,17200.59,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63309,1,12723.42,12723.42,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63311,2,15107.65,7553.825,0,0,2,1.0,0.0,0,0,0,0.0,0.5,,,,,,,15.0,LOW,elevated chargeback ratio
63317,2,15084.599999999999,7542.299999999999,0,0,2,1.0,0.0,0,0,0,0.0,0.5,REJECTED,HIGH,0.0,0.0,0.0,0.0,30.0,MEDIUM,elevated chargeback ratio; KYC is not fully approved; high KYC risk segment
63319,1,6419.45,6419.45,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63329,2,20273.3,10136.65,0,0,2,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63336,1,4357.35,4357.35,0,0,1,0.0,0.0,0,0,0,0.0,0.0,PENDING,LOW,0.0,0.0,0.0,0.0,10.0,LOW,KYC is not fully approved
63345,1,5565.73,5565.73,0,0,1,1.0,384.18,1,0,0,0.0,1.0,,,,,,,35.0,MEDIUM,elevated chargeback ratio; transactions with missing UTR
63346,1,10729.32,10729.32,0,0,1,1.0,1561.56,0,0,0,0.0,1.0,APPROVED,LOW,0.0,0.0,0.0,0.0,30.0,MEDIUM,elevated chargeback ratio
63354,1,15992.45,15992.45,1,0,1,0.0,0.0,0,0,0,1.0,0.0,,,,,,,15.0,LOW,high failed transaction rate
63363,1,23250.0,23250.0,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63364,1,9204.84,9204.84,0,0,1,0.0,0.0,1,0,0,0.0,0.0,,,,,,,5.0,LOW,transactions with missing UTR
63367,1,12051.11,12051.11,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63368,1,22858.33,22858.33,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63370,1,20565.21,20565.21,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63371,1,8951.77,8951.77,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63372,1,19399.17,19399.17,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,MEDIUM,0.0,1.0,0.0,0.0,0.0,LOW,No major risk signal
63373,1,3171.88,3171.88,0,0,1,0.0,0.0,1,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,0.0,0.0,5.0,LOW,transactions with missing UTR
63378,1,6710.9,6710.9,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63381,2,42513.68,21256.84,0,0,2,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,1.0,3.0,15.0,LOW,identity conflicts in KYC history
63382,1,16258.18,16258.18,0,0,1,0.0,0.0,0,0,0,0.0,0.0,REJECTED,LOW,0.0,1.0,0.0,3.0,25.0,MEDIUM,identity conflicts in KYC history; KYC is not fully approved
63390,1,8951.7,8951.7,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63396,1,8498.12,8498.12,0,0,1,1.0,3055.0,0,0,0,0.0,1.0,,,,,,,30.0,MEDIUM,elevated chargeback ratio
63398,2,25841.0,12920.5,0,0,2,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63404,1,4541.33,4541.33,1,0,1,0.0,0.0,0,0,0,1.0,0.0,,,,,,,15.0,LOW,high failed transaction rate
63406,1,4405.5,4405.5,0,1,1,0.0,0.0,1,0,0,0.0,0.0,,,,,,,5.0,LOW,transactions with missing UTR
63408,1,24109.19,24109.19,0,0,1,1.0,674.67,0,0,0,0.0,1.0,IN_PROGRESS,HIGH,0.0,0.0,0.0,4.0,55.0,HIGH,elevated chargeback ratio; identity conflicts in KYC history; high KYC risk segment
63413,2,24357.07,12178.535,1,0,2,0.0,0.0,0,0,0,0.5,0.0,,,,,,,7.5,LOW,high failed transaction rate
63419,1,13555.41,13555.41,0,1,1,1.0,2673.74,0,0,0,0.0,1.0,APPROVED,MEDIUM,0.0,0.0,0.0,0.0,30.0,MEDIUM,elevated chargeback ratio
63420,1,12878.09,12878.09,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63421,1,8362.62,8362.62,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63429,1,-2915.68,-2915.68,0,0,1,1.0,0.0,0,1,0,0.0,1.0,,,,,,,35.0,MEDIUM,elevated chargeback ratio
63430,2,23551.34,11775.67,1,0,2,0.0,0.0,0,0,0,0.5,0.0,APPROVED,MEDIUM,0.0,0.0,0.0,0.0,7.5,LOW,high failed transaction rate
63432,1,12171.86,12171.86,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,UNKNOWN,0.0,0.0,0.0,0.0,0.0,LOW,No major risk signal
63433,1,2629.05,2629.05,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63435,1,20610.52,20610.52,0,0,1,0.0,0.0,1,0,0,0.0,0.0,,,,,,,5.0,LOW,transactions with missing UTR
63440,1,5205.07,5205.07,1,0,1,0.0,0.0,0,0,0,1.0,0.0,REJECTED,MEDIUM,0.0,0.0,0.0,4.0,45.0,MEDIUM,high failed transaction rate; identity conflicts in KYC history; KYC is not fully approved
63444,1,24343.97,24343.97,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,1.0,0.0,0.0,4.0,20.0,LOW,identity conflicts in KYC history
63449,1,22872.0,22872.0,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63453,1,23405.05,23405.05,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63454,2,26691.370000000003,13345.685000000001,0,0,2,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63465,1,1713.98,1713.98,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63468,1,6249.0,6249.0,0,0,1,1.0,1901.24,0,0,0,0.0,1.0,APPROVED,LOW,0.0,0.0,0.0,0.0,30.0,MEDIUM,elevated chargeback ratio
63477,2,23327.51,11663.755,0,0,2,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63478,1,6753.24,6753.24,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,HIGH,0.0,0.0,0.0,0.0,5.0,LOW,high KYC risk segment
63487,1,11553.36,11553.36,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,0.0,0.0,0.0,LOW,No major risk signal
63488,1,16177.67,16177.67,1,0,1,0.0,0.0,0,0,0,1.0,0.0,,,,,,,15.0,LOW,high failed transaction rate
63500,1,16248.27,16248.27,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,0.0,0.0,0.0,LOW,No major risk signal
63501,1,21737.78,21737.78,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63502,1,23586.25,23586.25,0,0,1,1.0,1303.05,0,0,0,0.0,1.0,APPROVED,LOW,0.0,0.0,1.0,3.0,45.0,MEDIUM,elevated chargeback ratio; identity conflicts in KYC history
63504,2,13922.83,6961.415,0,0,2,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63515,1,15356.13,15356.13,1,0,1,0.0,0.0,0,0,0,1.0,0.0,,,,,,,15.0,LOW,high failed transaction rate
63524,1,16316.22,16316.22,0,0,1,0.0,0.0,0,0,0,0.0,0.0,PENDING,LOW,0.0,0.0,0.0,0.0,10.0,LOW,KYC is not fully approved
63528,1,4244.97,4244.97,0,0,1,1.0,0.0,0,0,0,0.0,1.0,,,,,,,30.0,MEDIUM,elevated chargeback ratio
63529,1,20807.32,20807.32,0,0,1,1.0,0.0,0,0,0,0.0,1.0,REJECTED,MEDIUM,1.0,0.0,0.0,3.0,55.0,HIGH,elevated chargeback ratio; identity conflicts in KYC history; KYC is not fully approved
63533,1,5978.74,5978.74,1,0,1,0.0,0.0,0,0,0,1.0,0.0,,,,,,,15.0,LOW,high failed transaction rate
63541,1,9976.93,9976.93,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,1.0,0.0,0.0,LOW,No major risk signal
63544,1,9316.94,9316.94,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63545,1,11524.86,11524.86,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63546,1,16939.09,16939.09,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,0.0,0.0,0.0,LOW,No major risk signal
63547,1,20212.06,20212.06,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63549,1,23271.51,23271.51,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63553,1,15879.93,15879.93,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63554,1,16154.71,16154.71,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,MEDIUM,0.0,0.0,0.0,0.0,0.0,LOW,No major risk signal
63555,1,7782.93,7782.93,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63556,1,4188.22,4188.22,0,0,1,1.0,687.82,0,0,0,0.0,1.0,APPROVED,MEDIUM,0.0,0.0,0.0,0.0,30.0,MEDIUM,elevated chargeback ratio
63564,1,22353.0,22353.0,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63578,2,18280.67,9140.335,0,0,2,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63580,1,1933.06,1933.06,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,0.0,0.0,0.0,LOW,No major risk signal
63589,1,5773.56,5773.56,1,0,1,2.0,9916.58,0,0,0,1.0,2.0,APPROVED,LOW,0.0,0.0,0.0,0.0,45.0,MEDIUM,elevated chargeback ratio; high failed transaction rate
63603,1,14587.18,14587.18,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,MEDIUM,0.0,0.0,1.0,4.0,20.0,LOW,identity conflicts in KYC history
63605,1,10465.04,10465.04,0,0,1,0.0,0.0,1,0,0,0.0,0.0,,,,,,,5.0,LOW,transactions with missing UTR
63613,2,42052.350000000006,21026.175000000003,0,1,2,1.0,15606.92,0,0,0,0.0,0.5,,,,,,,15.0,LOW,elevated chargeback ratio
63626,1,7576.35,7576.35,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,HIGH,0.0,0.0,1.0,0.0,5.0,LOW,high KYC risk segment
63630,1,20435.0,20435.0,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63631,1,4240.46,4240.46,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63635,1,17161.32,17161.32,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63637,1,3158.19,3158.19,1,0,1,0.0,0.0,0,0,0,1.0,0.0,APPROVED,UNKNOWN,0.0,0.0,0.0,0.0,15.0,LOW,high failed transaction rate
63641,1,1860.38,1860.38,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63643,1,21365.58,21365.58,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,1.0,0.0,0.0,LOW,No major risk signal
63669,1,13666.0,13666.0,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,1.0,0.0,0.0,2.0,10.0,LOW,identity conflicts in KYC history
63686,2,30494.33,15247.165,0,0,2,0.0,0.0,1,0,0,0.0,0.0,PENDING,LOW,0.0,0.0,0.0,0.0,15.0,LOW,KYC is not fully approved; transactions with missing UTR
63697,1,18056.36,18056.36,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,HIGH,0.0,0.0,0.0,0.0,5.0,LOW,high KYC risk segment
63704,1,1455.53,1455.53,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63706,1,21220.33,21220.33,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63716,1,2518.18,2518.18,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,MEDIUM,1.0,0.0,0.0,0.0,0.0,LOW,No major risk signal
63717,1,24356.32,24356.32,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63721,1,631.65,631.65,1,0,1,0.0,0.0,0,0,0,1.0,0.0,PENDING,HIGH,0.0,0.0,1.0,0.0,30.0,MEDIUM,high failed transaction rate; KYC is not fully approved; high KYC risk segment
63723,1,21952.06,21952.06,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,0.0,4.0,20.0,LOW,identity conflicts in KYC history
63727,1,10304.87,10304.87,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63728,1,11278.08,11278.08,0,0,1,1.0,3007.22,0,0,0,0.0,1.0,,,,,,,30.0,MEDIUM,elevated chargeback ratio
63729,1,3509.2,3509.2,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,1.0,0.0,0.0,LOW,No major risk signal
63738,1,1213.29,1213.29,0,0,1,1.0,1345.55,0,0,0,0.0,1.0,,,,,,,30.0,MEDIUM,elevated chargeback ratio
63739,1,9710.64,9710.64,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63740,1,13787.42,13787.42,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63754,2,8113.29,4056.645,0,0,2,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63763,1,2183.31,2183.31,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63768,1,5228.84,5228.84,0,0,1,0.0,0.0,0,0,0,0.0,0.0,REJECTED,MEDIUM,0.0,0.0,0.0,0.0,10.0,LOW,KYC is not fully approved
63778,1,14843.88,14843.88,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63780,1,9695.67,9695.67,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,MEDIUM,0.0,0.0,1.0,0.0,0.0,LOW,No major risk signal
63787,1,20992.34,20992.34,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63788,2,38407.62,19203.81,0,0,2,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63799,1,-9935.7,-9935.7,0,0,1,0.0,0.0,0,1,0,0.0,0.0,,,,,,,5.0,LOW,No major risk signal
63806,1,15763.72,15763.72,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,0.0,0.0,0.0,LOW,No major risk signal
63807,1,19570.54,19570.54,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63813,1,898.44,898.44,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63819,1,570.42,570.42,1,0,1,0.0,0.0,0,0,0,1.0,0.0,,,,,,,15.0,LOW,high failed transaction rate
63835,3,23657.83,7885.943333333334,1,0,3,1.0,1290.35,0,0,0,0.3333333333333333,0.3333333333333333,,,,,,,15.0,LOW,elevated chargeback ratio; high failed transaction rate
63836,1,24301.62,24301.62,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63841,1,17084.64,17084.64,0,0,1,1.0,2731.02,0,0,0,0.0,1.0,,,,,,,30.0,MEDIUM,elevated chargeback ratio
63843,1,4223.0,4223.0,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63847,1,3801.15,3801.15,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,HIGH,0.0,0.0,0.0,0.0,5.0,LOW,high KYC risk segment
63855,1,12541.02,12541.02,0,0,1,1.0,671.37,0,0,0,0.0,1.0,,,,,,,30.0,MEDIUM,elevated chargeback ratio
63860,1,2857.0,2857.0,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63862,1,2000.33,2000.33,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63864,1,8050.21,8050.21,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63865,1,9372.58,9372.58,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63873,1,18810.25,18810.25,0,0,1,0.0,0.0,1,0,0,0.0,0.0,,,,,,,5.0,LOW,transactions with missing UTR
63880,1,22050.24,22050.24,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,HIGH,0.0,0.0,0.0,0.0,5.0,LOW,high KYC risk segment
63885,2,12016.5,6008.25,1,0,2,3.0,14546.3,0,0,0,0.5,1.5,,,,,,,37.5,MEDIUM,elevated chargeback ratio; high failed transaction rate
63887,1,22942.01,22942.01,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63888,1,2487.66,2487.66,0,0,1,0.0,0.0,1,0,0,0.0,0.0,,,,,,,5.0,LOW,transactions with missing UTR
63895,2,30785.04,15392.52,0,0,2,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63898,1,14071.04,14071.04,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63906,1,22069.59,22069.59,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,0.0,0.0,0.0,LOW,No major risk signal
63908,1,2912.31,2912.31,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63916,1,23430.37,23430.37,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,0.0,0.0,0.0,LOW,No major risk signal
63935,1,13945.95,13945.95,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,0.0,0.0,0.0,LOW,No major risk signal
63941,2,19973.22,9986.61,0,1,2,2.0,13145.36,0,0,0,0.0,1.0,PENDING,MEDIUM,0.0,0.0,0.0,0.0,40.0,MEDIUM,elevated chargeback ratio; KYC is not fully approved
63947,1,15086.66,15086.66,0,0,1,1.0,2559.27,0,0,0,0.0,1.0,APPROVED,LOW,0.0,0.0,1.0,3.0,45.0,MEDIUM,elevated chargeback ratio; identity conflicts in KYC history
63950,1,3322.39,3322.39,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63951,1,1874.73,1874.73,1,0,1,0.0,0.0,0,0,0,1.0,0.0,APPROVED,MEDIUM,0.0,0.0,0.0,0.0,15.0,LOW,high failed transaction rate
63952,1,12921.19,12921.19,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63955,1,17941.86,17941.86,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,0.0,0.0,0.0,LOW,No major risk signal
63961,1,24694.46,24694.46,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
63965,1,23204.02,23204.02,0,0,1,1.0,0.0,0,0,0,0.0,1.0,,,,,,,30.0,MEDIUM,elevated chargeback ratio
63970,1,14481.02,14481.02,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,0.0,3.0,15.0,LOW,identity conflicts in KYC history
63974,1,12631.54,12631.54,1,0,1,1.0,4841.06,0,0,0,1.0,1.0,,,,,,,45.0,MEDIUM,elevated chargeback ratio; high failed transaction rate
63976,1,6926.09,6926.09,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,MEDIUM,0.0,0.0,0.0,0.0,0.0,LOW,No major risk signal
63982,1,12042.53,12042.53,0,0,1,0.0,0.0,1,0,0,0.0,0.0,,,,,,,5.0,LOW,transactions with missing UTR
63988,1,1950.87,1950.87,0,0,1,0.0,0.0,1,0,0,0.0,0.0,,,,,,,5.0,LOW,transactions with missing UTR
63993,1,8456.59,8456.59,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
64002,1,3990.48,3990.48,1,0,1,0.0,0.0,0,0,0,1.0,0.0,APPROVED,LOW,0.0,0.0,0.0,0.0,15.0,LOW,high failed transaction rate
64003,1,8525.68,8525.68,0,1,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
64005,1,9234.71,9234.71,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
64017,1,16149.1,16149.1,0,1,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
64018,1,5160.0,5160.0,0,0,1,1.0,36675.43,0,0,0,0.0,1.0,APPROVED,HIGH,0.0,0.0,0.0,0.0,35.0,MEDIUM,elevated chargeback ratio; high KYC risk segment
64020,1,16024.25,16024.25,1,0,1,0.0,0.0,0,0,0,1.0,0.0,APPROVED,HIGH,0.0,0.0,1.0,0.0,20.0,LOW,high failed transaction rate; high KYC risk segment
64029,1,6619.68,6619.68,0,0,1,2.0,2977.0,0,0,0,0.0,2.0,APPROVED,MEDIUM,0.0,0.0,0.0,0.0,30.0,MEDIUM,elevated chargeback ratio
64036,1,17210.23,17210.23,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,0.0,0.0,0.0,LOW,No major risk signal
64038,1,1461.72,1461.72,0,0,1,0.0,0.0,0,0,0,0.0,0.0,REJECTED,LOW,0.0,0.0,0.0,4.0,30.0,MEDIUM,identity conflicts in KYC history; KYC is not fully approved
64044,1,13262.25,13262.25,0,0,1,1.0,895.55,0,0,0,0.0,1.0,,,,,,,30.0,MEDIUM,elevated chargeback ratio
64046,1,5724.48,5724.48,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
64048,1,15886.73,15886.73,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
64055,1,16489.0,16489.0,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
64057,1,23528.61,23528.61,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
64074,1,23984.0,23984.0,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
64076,1,6269.57,6269.57,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
64085,1,24176.21,24176.21,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,HIGH,0.0,0.0,0.0,0.0,5.0,LOW,high KYC risk segment
64086,2,14023.96,7011.98,1,1,2,0.0,0.0,0,0,0,0.5,0.0,,,,,,,7.5,LOW,high failed transaction rate
64097,1,16538.44,16538.44,0,1,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
64104,2,38441.35,19220.675,0,0,2,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
64106,1,5548.97,5548.97,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
64116,1,13303.97,13303.97,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,0.0,0.0,0.0,LOW,No major risk signal
64118,1,-22662.74,-22662.74,0,0,1,0.0,0.0,0,1,0,0.0,0.0,,,,,,,5.0,LOW,No major risk signal
64127,1,8856.58,8856.58,0,0,1,1.0,3429.16,0,0,0,0.0,1.0,,,,,,,30.0,MEDIUM,elevated chargeback ratio
64129,1,22349.4,22349.4,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,0.0,0.0,0.0,LOW,No major risk signal
64154,1,18660.19,18660.19,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,0.0,0.0,0.0,LOW,No major risk signal
64159,1,18671.12,18671.12,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
64160,1,8429.8,8429.8,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
64166,1,2533.0,2533.0,0,0,1,0.0,0.0,1,0,0,0.0,0.0,,,,,,,5.0,LOW,transactions with missing UTR
64167,1,8213.52,8213.52,0,0,1,1.0,1691.84,0,0,0,0.0,1.0,,,,,,,30.0,MEDIUM,elevated chargeback ratio
